index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,city_lower,solar_potential_score,outage_risk_score,facility_score,final_score,rank
2528,amica at whitby,retirement home,Nursing and residential care facilities,Province of Ontario,,200,kenneth hobbs avenue,L1R0G6,whitby,on,,Whitby,3518009.0,35,43.90290315,-78.94221856,whitby,0.2,0.6339954967932735,0.8,52.36,230
2534,anishnawbe health toronto,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,22,vaughan road,M6G2N1,toronto,on,,Toronto,3520005.0,35,43.68166709,-79.4184381,toronto,0.0006897575305954878,0.4445275573622448,0.8,37.81,414
2535,anishnawbe health toronto community health centre,community health centre,Hospitals,Province of Ontario,,225,queen street e,M5A1S4,toronto,on,,Toronto,3520005.0,35,43.65422059,-79.36981238,toronto,0.0026069682205796495,0.4247976884662911,1.0,42.08,306
2537,anne johnston health station - tobias house attendant care,community health centre,Hospitals,Province of Ontario,,2398,yonge street,M4P2H4,toronto,on,,Toronto,3520005.0,35,43.70972309,-79.39930509,toronto,0.0008112481373691814,0.3482788430501975,1.0,38.96,360
2538,anne johnston health station - tobias house attendant care (css),community support service,Ambulatory health care services,Province of Ontario,,695,coxwell avenue,M4C5R6,toronto,on,,Toronto,3520005.0,35,43.68309609,-79.32334507,toronto,0.00042948468671208037,0.39675662140745,0.5,28.39,783
2549,aphasia institute,community support service,Ambulatory health care services,Province of Ontario,,73,scarsdale road,M3B2R2,toronto,on,,Toronto,3520005.0,35,43.7494936,-79.35469398,toronto,0.013851306969467852,0.3176142811198115,0.5,25.69,847
2550,appleby place,retirement home,Nursing and residential care facilities,Province of Ontario,,500,appleby line,L7L5Z6,burlington,on,,Burlington,3524002.0,35,43.36821872,-79.75569998,burlington,0.2,0.9480149077469913,0.8,64.92,61
2564,arul oli senior centre,retirement home,Nursing and residential care facilities,Province of Ontario,,8,snowy owl way,M1X0B4,toronto,on,,Toronto,3520005.0,35,43.83209692,-79.23443505,toronto,0.0007023710757524527,0.3009672539924244,0.8,32.06,645
2567,association of ontario health centres,community support service,Ambulatory health care services,Province of Ontario,,970,lawrence avenue,M6A3B6,toronto,on,,Toronto,3520005.0,35,43.71371849,-79.45837461,toronto,0.0016250382057866116,0.4042691882030985,0.5,28.73,770
2576,atrium at kew beach,retirement home,Nursing and residential care facilities,Province of Ontario,,500,kingston road,M4L1V3,toronto,on,,Toronto,3520005.0,35,43.67800329,-79.30274076,toronto,0.0004226507858353327,0.29491196173962236,0.8,31.81,651
2588,balance for blind adults,community support service,Ambulatory health care services,Province of Ontario,,2340,dundas street w,M6P4A9,toronto,on,,Toronto,3520005.0,35,43.65694408,-79.45227951,toronto,0.0007163677234403646,0.3412301661129924,0.5,26.17,835
2589,balance for blind adults (tc lhin),community support service,Ambulatory health care services,Province of Ontario,,4920,dundas street w,M9A1B7,toronto,on,,Toronto,3520005.0,35,43.64861988,-79.52910703,toronto,0.0011018436710138683,0.4012645135256885,0.5,28.59,777
2590,balance for blind adults (toronto central lhin),community support service,Ambulatory health care services,Province of Ontario,,2340,dundas street w,M6P4A9,toronto,on,,Toronto,3520005.0,35,43.65694408,-79.45227951,toronto,0.0007163677234403646,0.39274841210022304,0.5,28.24,786
2595,"barbra schlifer commemorative clinic, the",mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,489,college street,M6G1A5,toronto,on,,Toronto,3520005.0,35,43.65588248,-79.40919499,toronto,0.0004936837036945915,0.4241298037813977,0.8,36.98,455
2608,bay ridges,long-term care home,Nursing and residential care facilities,Province of Ontario,,900,sandy beach road,L1W1Z4,pickering,on,,Pickering,3518001.0,35,43.82847003,-79.0771309,pickering,0.2,0.05,0.8,29.0,758
2609,baycrest,"active acute hospital, long term care",Hospitals,Canadian Institute for Health Information,,,,M6A2E1,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.4089186239872101,1.0,41.41,318
2610,baycrest centre for geriatric care,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,3560,bathurst street,M6A2E1,toronto,on,,Toronto,3520005.0,35,43.7300765,-79.43421181,toronto,0.001032700729937146,0.38759300831226723,0.8,35.54,515
2611,baycrest geriatric health care system,chronic care,Nursing and residential care facilities,Public Health Agency of Canada,,3560,bathurst st,M6A2E1,toronto,on,3560 bathurst st. toronto on m6a 2e1,Toronto,3520005.0,35,43.7305734,-79.433654,toronto,0.001032700729937146,0.4699276273963757,0.8,38.83,368
2612,baycrest hospital,community support service,Ambulatory health care services,Province of Ontario,,3560,bathurst street,M6A2E1,toronto,on,,Toronto,3520005.0,35,43.7300765,-79.43421181,toronto,0.001032700729937146,0.43047845975402926,0.5,29.76,727
2613,baycrest hospital - north york,hospital - corporation,Hospitals,Province of Ontario,,3560,bathurst street,M6A2E1,toronto,on,,Toronto,3520005.0,35,43.730336,-79.43236041,toronto,0.001032700729937146,0.44752810609158905,1.0,42.94,297
2617,bayshore healthcare ltd,community support service,Ambulatory health care services,Province of Ontario,,2101,hadwen road,L5K2L3,mississauga,on,,Mississauga,3521005.0,35,43.52298305,-79.65538916,mississauga,0.2,0.8286131237845983,0.5,52.64,225
2620,beach arms retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,505,kingston road,M4L1V5,toronto,on,,Toronto,3520005.0,35,43.67733999,-79.30233976,toronto,0.0004226507858353327,0.3698491560005188,0.8,34.81,543
2631,bellwood health services inc.,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,175,brentcliffe road,M4G0C5,toronto,on,,Toronto,3520005.0,35,43.7195849,-79.36622688,toronto,0.0008560326094236144,0.3384567032178281,0.8,33.57,597
2632,bellwoods centres,community support service,Ambulatory health care services,Province of Ontario,,789,don mills road,M3C1T5,toronto,on,,Toronto,3520005.0,35,43.7185524,-79.33749378,toronto,0.011204382879917716,0.4529667986806358,0.5,31.01,692
2633,belmont house,retirement home,Nursing and residential care facilities,Province of Ontario,,55,belmont street,M5R1R1,toronto,on,,Toronto,3520005.0,35,43.67461349,-79.39106979,toronto,0.001483792429100099,0.36380983720329035,0.8,34.6,557
2638,bendale acres,long-term care home,Nursing and residential care facilities,Province of Ontario,,2920,lawrence avenue e,M1P2T8,toronto,on,,Toronto,3520005.0,35,43.75493801,-79.25183955,toronto,0.0008994920160703936,0.4537679214236529,0.8,38.18,398
2641,bernard betel centre for creative living,community support service,Ambulatory health care services,Province of Ontario,,1003,steeles avenue w,M2R3T6,toronto,on,,Toronto,3520005.0,35,43.79192171,-79.44721752,toronto,0.002117129033178455,0.29806239944249774,0.5,24.5,876
2646,bethany lodge,long-term care home,Nursing and residential care facilities,Province of Ontario,,23,second street,L3R2C2,markham,on,,Markham,3519036.0,35,43.86204073,-79.30139068,markham,0.2,0.05,0.8,29.0,758
2649,bethseda home,retirement home,Nursing and residential care facilities,Province of Ontario,,76,silversted drive,M1S3A5,toronto,on,,Toronto,3520005.0,35,43.80182762,-79.26619476,toronto,0.0018196860814893826,0.291182347407215,0.8,31.71,657
2650,better living at thompson house,community support service,Ambulatory health care services,Province of Ontario,,1,overland drive,M3C2C3,toronto,on,,Toronto,3520005.0,35,43.7324901,-79.34677178,toronto,0.0025493145128811815,0.3567771618687138,0.5,26.86,820
2651,better living health and community services,community support service,Ambulatory health care services,Province of Ontario,,1,overland drive,M3C2C3,toronto,on,,Toronto,3520005.0,35,43.7324901,-79.34677178,toronto,0.0025493145128811815,0.3595838591634116,0.5,26.97,816
2652,bill mcmurray residence,retirement home,Nursing and residential care facilities,Province of Ontario,,180,sheridan avenue,M6K3C7,toronto,on,,Toronto,3520005.0,35,43.65162918,-79.4347012,toronto,0.00048742127960311,0.47398128337280626,0.8,38.98,359
2653,billings court manor,long-term care home,Nursing and residential care facilities,Province of Ontario,,3700,billings court,L7N3N6,burlington,on,,Burlington,3524002.0,35,43.36439192,-79.78777539,burlington,0.2,0.8903186024201607,0.8,62.61,84
2661,birdsilver gardens senior support centre,retirement home,Nursing and residential care facilities,Province of Ontario,,16,birdsilver gardens,M1C4M5,toronto,on,,Toronto,3520005.0,35,43.79197732,-79.13066792,toronto,0.0008445716637780122,0.43712990395027657,0.8,37.51,423
2664,black creek community health centre,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,2202,jane street,M3M1A4,toronto,on,,Toronto,3520005.0,35,43.72178469,-79.51168893,toronto,0.0025960635623326596,0.3927706289187768,0.8,35.8,506
2687,bough beeches place,retirement home,Nursing and residential care facilities,Province of Ontario,,1130,bough beeches boulevard,L4W4G3,mississauga,on,,Mississauga,3521005.0,35,43.62599437,-79.60046495,mississauga,0.00143602172233851,0.9116138232036357,0.8,56.51,183
2692,bradgate arms,retirement home,Nursing and residential care facilities,Province of Ontario,,54,foxbar road,M4V2G6,toronto,on,,Toronto,3520005.0,35,43.68566339,-79.40066839,toronto,0.0008329157452909544,0.4218971723882938,0.8,36.91,460
2695,brain injury association of durham region,community support service,Ambulatory health care services,Province of Ontario,,850,king street w,L1J8N5,oshawa,on,,Oshawa,3518013.0,35,43.89162635,-78.89514265,oshawa,0.2,0.6213467471674312,0.5,44.35,278
2700,bramalea community health centre,community health centre,Hospitals,Province of Ontario,,40,finchgate boulevard,L6T3J1,brampton,on,,Brampton,3521010.0,35,43.72807748,-79.7120768,brampton,0.2,0.7356802766969205,1.0,61.43,100
2701,bramalea retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,30,peel centre drive,L6T4G8,brampton,on,,Brampton,3521010.0,35,43.71669058,-79.7250052,brampton,0.2,0.8698168245816658,0.8,61.79,93
2702,brampton meals on wheels,community support service,Ambulatory health care services,Province of Ontario,,525,main street n,L6X1N9,brampton,on,,Brampton,3521010.0,35,43.69999507,-79.78142981,brampton,0.2,0.7006307657997911,0.5,47.53,264
2713,breakaway addiction services,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,21,strickland avenue,M6K3E6,toronto,on,,Toronto,3520005.0,35,43.64322438,-79.4311146,toronto,0.0009557161245561177,0.29944996243885064,0.8,32.01,648
2717,bridgepoint fht,family health team - contract,Ambulatory health care services,Province of Ontario,,430,broadview avenue,M4K2N1,toronto,on,,Toronto,3520005.0,35,43.66699229,-79.35364348,toronto,0.00033761657717149555,0.3635919768460918,0.5,27.06,813
2718,bridgepoint hospital,chronic care,Nursing and residential care facilities,Public Health Agency of Canada,,14,st matthews rd,M4M2B5,toronto,on,14 st. matthews rd. toronto on m4m 2b5,Toronto,3520005.0,35,43.6658334,-79.355147,toronto,0.00044750706270012096,0.45710125949866864,0.8,38.3,395
2736,brookside court/hilltop place,retirement home,Nursing and residential care facilities,Province of Ontario,,1000,elgin mills road,L4S1M4,richmond hill,on,,Richmond Hill,3519038.0,35,43.89785833,-79.41245401,richmond hill,0.2,0.30508232540742036,0.8,39.2,353
2753,burlington family health team,family health team - contract,Ambulatory health care services,Province of Ontario,,1221,lakeshore road,L7S0A1,burlington,on,,Burlington,3524002.0,35,43.31523311,-79.80179169,burlington,0.2,0.8794533181041781,0.5,54.68,204
2754,burloak,long-term care home,Nursing and residential care facilities,Province of Ontario,,5959,new street,L7L6W5,burlington,on,,Burlington,3524002.0,35,43.38147032,-79.73937757,burlington,0.2,0.8555471481144374,0.8,61.22,107
2756,burton manor,long-term care home,Nursing and residential care facilities,Province of Ontario,,5,sterritt drive,L6Y5P3,brampton,on,,Brampton,3521010.0,35,43.66143557,-79.77341911,brampton,0.2,0.7858501320577712,0.8,58.43,160
2764,cama woodlands nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,159,panin road,L7P5A6,burlington,on,,Burlington,3524002.0,35,43.3099325,-79.86719201,burlington,0.2,0.9291394273745893,0.8,64.17,68
2767,camh community mental health services,community support service,Ambulatory health care services,Province of Ontario,,1001,queen street w,M6J1H4,toronto,on,,Toronto,3520005.0,35,43.64308398,-79.41732259,toronto,0.003041581241482754,0.43969572845625254,0.5,30.19,721
2768,camilla care community,long-term care home,Nursing and residential care facilities,Province of Ontario,,2250,hurontario street,L5B1M8,mississauga,on,,Mississauga,3521005.0,35,43.57311436,-79.60700205,mississauga,0.2,0.86663095916442,0.8,61.67,97
2784,canadian mental health association (cmha) durham,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,60,bond street w,L1G1A5,oshawa,on,,Oshawa,3518013.0,35,43.89821385,-78.86653234,oshawa,0.2,0.5946803263538653,0.8,50.79,248
2798,canadian mental health association (cmha) ontario division,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,180,dundas street w,M5G1Z8,toronto,on,,Toronto,3520005.0,35,43.65541839,-79.38637899,toronto,0.0030713505146481588,0.3037357884325941,0.8,32.26,640
2801,canadian mental health association (cmha) peel dufferin branch,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,7700,hurontario street,L6Y4M3,brampton,on,,Brampton,3521010.0,35,43.65860057,-79.72630969,brampton,0.2,0.8475571856045719,0.8,60.9,109
2806,canadian mental health association (cmha) toronto branch,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,940,wilson avenue,M3K1E7,toronto,on,,Toronto,3520005.0,35,43.73009029,-79.47087532,toronto,0.0013000106644811714,0.4140736404576796,0.8,36.61,471
2810,canadian mental health association - durham (css),community support service,Ambulatory health care services,Province of Ontario,,60,bond street w,L1G1A5,oshawa,on,,Oshawa,3518013.0,35,43.89821385,-78.86653234,oshawa,0.2,0.6851608263888438,0.5,46.91,270
2811,"canadian mental health association, halton region branch (css)",community support service,Ambulatory health care services,Province of Ontario,,1540,cornwall road,L6J7W5,oakville,on,,Oakville,3524001.0,35,43.47872304,-79.65802046,oakville,0.2,1.0,0.5,59.5,129
2815,canadian national institute for the blind (the) - halton-peel,community support service,Ambulatory health care services,Province of Ontario,,50,burnhamthorpe road,L5B3C2,mississauga,on,,Mississauga,3521005.0,35,43.59177946,-79.63634556,mississauga,0.2,0.9144311343361099,0.5,56.08,191
2816,canadian red cross - halton branch,community support service,Ambulatory health care services,Province of Ontario,,3210,harvester road,L7N3T1,burlington,on,,Burlington,3524002.0,35,43.35481671,-79.79474219,burlington,0.2,1.0,0.5,59.5,129
2817,canadian red cross - ontario zone,community support service,Ambulatory health care services,Province of Ontario,,21,randolph avenue,M6G4G4,toronto,on,,Toronto,3520005.0,35,43.65810998,-79.45057051,toronto,0.0007163677234403646,0.34253786940198166,0.5,26.23,834
2818,canadian red cross - peel branch,community support service,Ambulatory health care services,Province of Ontario,,2624,dunwin drive,L5L3T5,mississauga,on,,Mississauga,3521005.0,35,43.52662255,-79.68270717,mississauga,0.2,0.7992236474034018,0.5,51.47,243
2829,cancer care ontario,community support service,Ambulatory health care services,Province of Ontario,,620,university avenue,M5G2L7,toronto,on,,Toronto,3520005.0,35,43.65841829,-79.39025879,toronto,0.0030713505146481588,0.376319008610908,0.5,27.66,800
2830,canes community care,senior active living centre,Nursing and residential care facilities,Province of Ontario,,135,queens plate drive,M9W6V1,toronto,on,,Toronto,3520005.0,35,43.71686989,-79.59203906,toronto,0.0016887693969886786,0.2936410951374308,0.8,31.8,652
2831,canes community care (mh lhin),community support service,Ambulatory health care services,Province of Ontario,,135,queens plate drive,M9W6V1,toronto,on,,Toronto,3520005.0,35,43.71686989,-79.59203906,toronto,0.0016887693969886786,0.37161952146643507,0.5,27.42,804
2833,canterbury place retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1,canterbury place,M2N0G7,toronto,on,,Toronto,3520005.0,35,43.772131,-79.4144039,toronto,0.001281031410479108,0.4326813300165411,0.8,37.35,430
2838,carefirst family health team,family health team - contract,Ambulatory health care services,Province of Ontario,,420,highway 7 e,L4B3K2,richmond hill,on,,Richmond Hill,3519038.0,35,43.84347762,-79.3908623,richmond hill,0.2,0.3556649982200626,0.5,33.73,591
2839,carefirst senior and community services association (central lhin),community support service,Ambulatory health care services,Province of Ontario,,300,silver star boulevard,M1V0G2,toronto,on,,Toronto,3520005.0,35,43.81258112,-79.29492787,toronto,0.002441312168501123,0.43193738982079666,0.5,29.86,724
2840,carefirst senior and community services association (toronto central lhin),community support service,Ambulatory health care services,Province of Ontario,,300,silver star boulevard,M1V0G2,toronto,on,,Toronto,3520005.0,35,43.81258112,-79.29492787,toronto,0.002441312168501123,0.36864844134025737,0.5,27.33,807
2841,carefirst seniors and community services association,community support service,Ambulatory health care services,Province of Ontario,,300,silver star boulevard,M1V0G2,toronto,on,,Toronto,3520005.0,35,43.81258112,-79.29492787,toronto,0.002441312168501123,0.40140574995638206,0.5,28.64,774
2842,carefirst transitional care centre,retirement home,Nursing and residential care facilities,Province of Ontario,,300,silver star boulevard,M1V5P1,toronto,on,,Toronto,3520005.0,35,43.81258112,-79.29492787,toronto,0.002441312168501123,0.2831592919024214,0.8,31.41,675
2848,carefree lodge,long-term care home,Nursing and residential care facilities,Province of Ontario,,306,finch avenue e,M2N4S5,toronto,on,,Toronto,3520005.0,35,43.78501831,-79.3941154,toronto,0.001706377464731473,0.45280994892819754,0.8,38.17,400
2882,caritas school of life,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,241,hanlan road,L4L3R7,vaughan,on,,Vaughan,3519028.0,35,43.7693971,-79.55938155,vaughan,0.027457163991099882,0.05,0.8,22.96,887
2892,caroline family health team of burlington,family health team - contract,Ambulatory health care services,Province of Ontario,,3305,harvester road,L7N3N2,burlington,on,,Burlington,3524002.0,35,43.35804601,-79.79246529,burlington,0.2,0.9420280688113352,0.5,57.18,174
2897,casa dolce casa,retirement home,Nursing and residential care facilities,Province of Ontario,,7890,pine valley drive,L4L2J3,vaughan,on,,Vaughan,3519028.0,35,43.7876026,-79.57491686,vaughan,0.2,0.05,0.8,29.0,758
2899,casey house hospice,hospital - corporation,Nursing and residential care facilities,Province of Ontario,,9,huntley street,M4Y1P2,toronto,on,,Toronto,,35,43.668867,79.37892,toronto,0.2,0.33314008562026487,0.8,40.33,335
2903,castleview wychwood towers,long-term care home,Nursing and residential care facilities,Province of Ontario,,351,christie street,M6G3C3,toronto,on,,Toronto,3520005.0,35,43.67317759,-79.4217856,toronto,0.0005653727863530085,0.37957613938518664,0.8,35.2,524
2908,cawthra gardens,long-term care home,Nursing and residential care facilities,Province of Ontario,,590,lolita gardens,L5A4N8,mississauga,on,,Mississauga,3521005.0,35,43.59302306,-79.60362445,mississauga,0.2,0.8140162904820154,0.8,59.56,125
2909,cawthra gardens long term care community,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L5A4N8,mississauga,on,,Mississauga,,35,43.5852972,-79.64498379999999,mississauga,0.2,0.9333985767162167,0.8,64.34,67
2913,cedarbrook lodge retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,520,markham road,M1H3A1,toronto,on,,Toronto,3520005.0,35,43.75474181,-79.22486164,toronto,0.001132950077988834,0.34418824568874135,0.8,33.81,585
2914,cedarcroft place,retirement home,Nursing and residential care facilities,Province of Ontario,,649,king street e,L1H8P9,oshawa,on,,Oshawa,3518013.0,35,43.90261095,-78.83985223,oshawa,0.2,0.6913176205320632,0.8,54.65,205
2916,cedarhurst dementia care home,retirement home,Nursing and residential care facilities,Province of Ontario,,2601,bayview avenue,M2L1B5,toronto,on,,Toronto,3520005.0,35,43.7514172,-79.38443889,toronto,0.002258691099309419,0.4667044642773207,0.8,38.75,372
2918,cedarvale terrace,long-term care home,Nursing and residential care facilities,Province of Ontario,,429,walmer road,M5P2X9,toronto,on,,Toronto,3520005.0,35,43.68545859,-79.4124234,toronto,0.001044241027186679,0.3468233333784759,0.8,33.91,579
2921,centennial park place,retirement home,Nursing and residential care facilities,Province of Ontario,,25,centennial park road,M9C5H1,toronto,on,,Toronto,3520005.0,35,43.65323988,-79.58203235,toronto,0.0013551251841671464,0.3359842368149652,0.8,33.49,599
2923,central brampton family health team,family health team - contract,Ambulatory health care services,Province of Ontario,,300,main street,L6V4H6,brampton,on,,Brampton,3521010.0,35,43.69234697,-79.76772121,brampton,0.2,0.6968070382842873,0.5,47.37,265
2925,central east community care access centre (css),community support service,Ambulatory health care services,Province of Ontario,,920,champlain court,L1N6K9,whitby,on,,Whitby,3518009.0,35,43.86698314,-78.92281636,whitby,0.2,0.6008987521781466,0.5,43.54,290
2926,central east local health integration network,community support service,Ambulatory health care services,Province of Ontario,,314,harwood avenue s,L1S2J1,ajax,on,,Ajax,3518005.0,35,43.84539974,-79.02089259,ajax,0.2,0.558073858379656,0.5,41.82,311
2927,central east local health integration network (lhin op),community support service,Ambulatory health care services,Province of Ontario,,314,harwood avenue s,L1S2J1,ajax,on,,Ajax,3518005.0,35,43.84539974,-79.02089259,ajax,0.2,0.6731668877009235,0.5,46.43,272
2931,central local health integration network,local health integration network office,Ambulatory health care services,Province of Ontario,,11,allstate parkway,L3R9T8,markham,on,,Markham,3519036.0,35,43.85033152,-79.364423,markham,0.2,0.07534485809396566,0.5,22.51,889
2932,central local health integration network (lhin op),community support service,Ambulatory health care services,Province of Ontario,,11,allstate parkway,L3R9T8,markham,on,,Markham,3519036.0,35,43.85033152,-79.364423,markham,0.2,0.07024348584218813,0.5,22.31,891
2933,central neighbourhood house association,community support service,Ambulatory health care services,Province of Ontario,,365,bloor street e,M4W3L4,toronto,on,,Toronto,3520005.0,35,43.67192409,-79.37797418,toronto,0.0014893402435249875,0.40868832553792384,0.5,28.9,769
2935,central toronto youth services,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,65,wellesley street e,M4Y1G7,toronto,on,,Toronto,3520005.0,35,43.66537169,-79.38117158,toronto,0.0014893402435249875,0.46271143390512914,0.8,38.56,381
2936,central west community care access centre (css),community support service,Ambulatory health care services,Province of Ontario,,199,county court boulevard,L6W4P3,brampton,on,,Brampton,3521010.0,35,43.66084217,-79.72121679,brampton,0.2,0.8055044997411757,0.5,51.72,237
2937,central west local health integration network,community support service,Ambulatory health care services,Province of Ontario,,199,county court boulevard,L6W4P3,brampton,on,,Brampton,3521010.0,35,43.66084217,-79.72121679,brampton,0.2,0.8682273837716079,0.5,54.23,211
2938,central west local health integration network (lhin op),community support service,Ambulatory health care services,Province of Ontario,,199,county court boulevard,L6W4P3,brampton,on,,Brampton,3521010.0,35,43.66084217,-79.72121679,brampton,0.2,0.7944842036618992,0.5,51.28,245
2949,centre for addiction and mental health,active acute hospital,Hospitals,Canadian Institute for Health Information,,,,M6J1H4,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.3596690494590428,1.0,39.44,346
2950,centre for addiction and mental health (camh),mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,250,college street,M5T1R8,toronto,on,,Toronto,3520005.0,35,43.65841319,-79.39897099,toronto,0.0010077302615016334,0.3767659337499418,0.8,35.11,527
2951,centre for addiction and mental health (corporate office),psychiatric,Nursing and residential care facilities,Public Health Agency of Canada,,1001,queen st w,M6J1H4,toronto,on,1001 queen st. w. toronto on m6j 1h4,Toronto,3520005.0,35,43.6435848,-79.4185408,toronto,0.003041581241482754,0.3618071181930368,0.8,34.58,558
2952,centre for addiction and mental health (css),community support service,Ambulatory health care services,Province of Ontario,,1001,queen street w,M6J1H4,toronto,on,,Toronto,3520005.0,35,43.64308398,-79.41732259,toronto,0.003041581241482754,0.35513421021200986,0.5,26.81,822
2953,centre for addiction and mental health - brentcliffe rd. site,psychiatric,Nursing and residential care facilities,Public Health Agency of Canada,,175,brentcliffe rd,M4G3Z1,toronto,on,175 brentcliffe rd. toronto on m4g 3z1,Toronto,3520005.0,35,43.7195763,-79.3662235,toronto,0.0008560326094236144,0.45209161945984533,0.8,38.11,401
2954,centre for addiction and mental health - college st. site,psychiatric,Nursing and residential care facilities,Public Health Agency of Canada,,250,college st,M5T1R8,toronto,on,250 college st. toronto on m5t 1r8,Toronto,3520005.0,35,43.6584046,-79.3989676,toronto,0.0010077302615016334,0.34425387159862003,0.8,33.81,585
2955,centre for addiction and mental health - college street site,hospital - site,Hospitals,Province of Ontario,,250,college street,M5T1R8,toronto,on,,Toronto,3520005.0,35,43.65822289,-79.39895869,toronto,0.0010077302615016334,0.3016776028305949,1.0,37.1,451
2956,centre for addiction and mental health - queen street site,hospital - corporation,Hospitals,Province of Ontario,,1001,queen street w,M6J1H4,toronto,on,,Toronto,3520005.0,35,43.64430178,-79.41814739,toronto,0.003041581241482754,0.4347967817892254,1.0,42.5,302
2957,centre for addiction and mental health - russell st. site,psychiatric,Nursing and residential care facilities,Public Health Agency of Canada,,33,russell st,M5S2S1,toronto,on,33 russell st. toronto on m5s 2s1,Toronto,3520005.0,35,43.6597795,-79.3994315,toronto,0.0010077302615016334,0.3978314470343385,0.8,35.95,499
2960,centre for information and community services of ontario,community support service,Ambulatory health care services,Province of Ontario,,2330,midland avenue,M1S5G5,toronto,on,,Toronto,3520005.0,35,43.77830991,-79.27603766,toronto,0.010086403651241827,0.4483938958252461,0.5,30.79,698
2961,centre francophone de toronto,community health centre,Hospitals,Province of Ontario,,22,college street,M5G1K3,toronto,on,,Toronto,3520005.0,35,43.66145369,-79.38430699,toronto,0.001825855253902332,0.3015125298948733,1.0,37.12,450
2965,cerebral palsy parent council of toronto (participation house),community support service,Ambulatory health care services,Province of Ontario,,9,butternut lane,L3P3M1,markham,on,,Markham,3519036.0,35,43.88344503,-79.23506466,markham,0.2,0.05,0.5,21.5,902
2966,"chai-tikvah foundation, the",mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,4600,bathurst street,M2R3V2,toronto,on,,Toronto,3520005.0,35,43.7641371,-79.44182311,toronto,0.0014826704161762614,0.3142768108778459,0.8,32.62,630
2981,chartwell avondale retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1238,queen street e,M4L1C3,toronto,on,,Toronto,3520005.0,35,43.66365619,-79.32980687,toronto,0.001066633365705455,0.3085822115705622,0.8,32.38,636
2983,chartwell ballycliffe long term care residence,long-term care home,Nursing and residential care facilities,Province of Ontario,,70,station street,L1S1R9,ajax,on,,Ajax,3518005.0,35,43.85095764,-79.02534179,ajax,0.2,0.569862466652947,0.8,49.79,254
2991,chartwell brant centre long term care residence,long-term care home,Nursing and residential care facilities,Province of Ontario,,1182,northshore boulevard e,L7S1C5,burlington,on,,Burlington,3524002.0,35,43.31651571,-79.80381069,burlington,0.2,1.0,0.8,67.0,16
2993,chartwell centennial retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,259,hillcroft street,L1G8E4,oshawa,on,,Oshawa,3518013.0,35,43.91235415,-78.85972124,oshawa,0.2,0.6461256445973127,0.8,52.85,222
2997,chartwell christopher terrace retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3131,new street,L7N3P8,burlington,on,,Burlington,3524002.0,35,43.34219451,-79.78182398,burlington,0.2,0.9754955551317182,0.8,66.02,41
2999,chartwell colonial retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,101,manning road,L1N9M2,whitby,on,,Whitby,3518009.0,35,43.89217885,-78.94637257,whitby,0.2,0.5759973611530991,0.8,50.04,252
3001,chartwell constantia retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,784,centre street,L4J9G7,vaughan,on,,Vaughan,3519028.0,35,43.81000591,-79.45672392,vaughan,0.2,0.05,0.8,29.0,758
3009,chartwell gibson long term care residence,long-term care home,Nursing and residential care facilities,Province of Ontario,,1925,steeles avenue e,M2H2H3,toronto,on,,Toronto,3520005.0,35,43.80765981,-79.37379369,toronto,0.0015528279628353782,0.289554935164981,0.8,31.64,664
3010,chartwell gibson retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1955,steeles avenue e,M2H3P1,toronto,on,,Toronto,3520005.0,35,43.80779081,-79.37282579,toronto,0.0015528279628353782,0.37374330533300326,0.8,35.0,535
